Order_ID,Order_Date,Customer_ID,Customer_Name,Category,Sub_Category,Product_Name,Region,State,City,Quantity,Sales,Discount,Cost,Profit,Payment_Mode,Sales_Channel
ORD09155,2025-06-01,CUST0641,Customer_0641,Furniture,Table,Table,West,Gujarat,Ahmedabad,1,40720.36,0.05,27066.78,13653.58,UPI,Online
ORD09156,2025-09-13,CUST1123,Customer_1123,Furniture,Bookshelf,Bookshelf,South,Tamil Nadu,Coimbatore,5,208011.78,0.05,185742.35,22269.43,Net Banking,Offline
ORD09157,2025-05-09,CUST0412,Customer_0412,Sports,Yoga Mat,Yoga Mat,North,Punjab,Ludhiana,1,48710.2,0.0,33757.47,14952.73,UPI,Offline
ORD09158,2025-06-07,CUST0093,Customer_0093,Sports,Running Shoes,Running Shoes,West,Maharashtra,Pune,5,258842.55,0.1,209292.73,49549.82,Debit Card,Online
ORD09159,2025-02-08,CUST0026,Customer_0026,Sports,Tennis Racket,Tennis Racket,North,Punjab,Amritsar,3,40349.99,0.05,30145.53,10204.46,Net Banking,Offline
ORD09160,2025-07-03,CUST1280,Customer_1280,Furniture,Desk,Desk,North,Rajasthan,Udaipur,1,31418.49,0.2,28535.56,2882.93,Net Banking,Online
ORD09161,2025-09-02,CUST0980,Customer_0980,Clothing,T-Shirt,T-Shirt,North,Uttar Pradesh,Noida,1,34094.12,0.1,27420.35,6673.77,UPI,Offline
ORD09162,2025-02-26,CUST0806,Customer_0806,Furniture,Sofa,Sofa,West,Maharashtra,Mumbai,3,9945.66,0.2,10500.58,-554.92,UPI,Online
ORD09163,2025-05-21,CUST0257,Customer_0257,Home & Kitchen,Lamp,Lamp,West,Maharashtra,Pune,3,30715.54,0.05,26443.08,4272.46,Cash,Offline
ORD09164,2025-09-07,CUST1761,Customer_1761,Furniture,Table,Table,West,Gujarat,Ahmedabad,4,182561.68,0.0,143071.81,39489.87,Credit Card,Offline
ORD09165,2025-05-13,CUST0353,Customer_0353,Home & Kitchen,Mixer,Mixer,East,West Bengal,Durgapur,1,36544.74,0.2,34399.55,2145.19,Cash,Online
ORD09166,2025-03-12,CUST1104,Customer_1104,Electronics,Tablet,Tablet,North,Uttar Pradesh,Ghaziabad,4,7555.0,0.05,6130.85,1424.15,UPI,Online
ORD09167,2025-07-23,CUST0075,Customer_0075,Clothing,Jacket,Jacket,West,Gujarat,Vadodara,3,180570.27,0.1,143984.2,36586.07,Cash,Offline
ORD09168,2025-09-05,CUST0687,Customer_0687,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Jodhpur,3,93702.7,0.15,71527.58,22175.12,Credit Card,Online
ORD09169,2025-12-08,CUST0297,Customer_0297,Clothing,T-Shirt,T-Shirt,East,West Bengal,Durgapur,4,254873.87,0.05,177899.12,76974.75,UPI,Online
ORD09170,2025-04-03,CUST1822,Customer_1822,Clothing,Shoes,Shoes,West,Gujarat,Vadodara,3,90844.12,0.15,70377.06,20467.06,Cash,Online
ORD09171,2025-11-22,CUST1789,Customer_1789,Sports,Running Shoes,Running Shoes,South,Karnataka,Mangalore,4,141932.79,0.0,112636.3,29296.49,Net Banking,Online
ORD09172,2025-04-22,CUST0511,Customer_0511,Furniture,Table,Table,West,Maharashtra,Mumbai,5,144413.07,0.15,142794.94,1618.13,UPI,Online
ORD09173,2025-09-02,CUST0546,Customer_0546,Home & Kitchen,Cookware,Cookware,North,Uttar Pradesh,Ghaziabad,4,271255.56,0.05,196043.88,75211.68,Cash,Offline
ORD09174,2025-01-14,CUST1985,Customer_1985,Electronics,Tablet,Tablet,South,Karnataka,Bengaluru,1,55635.07,0.1,41034.98,14600.09,Net Banking,Online
ORD09175,2025-09-18,CUST0346,Customer_0346,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Uttar Pradesh,Lucknow,1,9623.6,0.05,6882.56,2741.04,Cash,Offline
ORD09176,2025-03-06,CUST1257,Customer_1257,Clothing,Jacket,Jacket,West,Maharashtra,Nagpur,4,126053.77,0.1,116222.74,9831.03,Net Banking,Online
ORD09177,2025-04-12,CUST0497,Customer_0497,Electronics,Monitor,Monitor,South,Tamil Nadu,Madurai,4,42509.75,0.15,41970.78,538.97,Net Banking,Online
ORD09178,2025-10-20,CUST0163,Customer_0163,Sports,Football,Football,North,Haryana,Faridabad,4,191917.54,0.15,148924.95,42992.59,Cash,Online
ORD09179,2025-04-03,CUST1755,Customer_1755,Furniture,Chair,Chair,East,West Bengal,Howrah,2,85913.49,0.1,73843.04,12070.45,Credit Card,Online
ORD09180,2025-02-11,CUST0196,Customer_0196,Clothing,Jeans,Jeans,East,West Bengal,Howrah,2,125006.22,0.0,101379.12,23627.1,Credit Card,Online
ORD09181,2025-12-25,CUST1817,Customer_1817,Clothing,Shirt,Shirt,North,Uttar Pradesh,Noida,4,106011.55,0.05,73934.8,32076.75,Credit Card,Offline
ORD09182,2025-01-01,CUST0220,Customer_0220,Home & Kitchen,Dinner Set,Dinner Set,West,Maharashtra,Nagpur,5,107094.91,0.15,95774.77,11320.14,Credit Card,Online
ORD09183,2025-05-08,CUST1064,Customer_1064,Clothing,T-Shirt,T-Shirt,South,Karnataka,Mysore,4,250772.75,0.2,248012.5,2760.25,Debit Card,Online
ORD09184,2025-11-14,CUST0463,Customer_0463,Sports,Yoga Mat,Yoga Mat,South,Tamil Nadu,Chennai,2,109024.71,0.1,92381.58,16643.13,UPI,Online
ORD09185,2025-08-03,CUST0561,Customer_0561,Electronics,Monitor,Monitor,North,Rajasthan,Udaipur,3,173318.93,0.05,135118.54,38200.39,Debit Card,Online
ORD09186,2025-12-26,CUST1378,Customer_1378,Electronics,Mobile,Mobile,South,Tamil Nadu,Madurai,2,74518.99,0.2,60242.5,14276.49,Credit Card,Offline
ORD09187,2025-03-13,CUST0259,Customer_0259,Sports,Football,Football,East,West Bengal,Howrah,4,233098.78,0.2,228905.5,4193.28,UPI,Online
ORD09188,2025-11-13,CUST1101,Customer_1101,Sports,Cricket Bat,Cricket Bat,North,Uttar Pradesh,Noida,3,125080.43,0.05,110741.79,14338.64,UPI,Offline
ORD09189,2025-05-20,CUST1477,Customer_1477,Clothing,Shirt,Shirt,North,Haryana,Faridabad,3,93127.28,0.15,76609.09,16518.19,Debit Card,Offline
ORD09190,2025-04-26,CUST0863,Customer_0863,Electronics,Headphones,Headphones,North,Uttar Pradesh,Lucknow,4,211455.33,0.05,175372.4,36082.93,Credit Card,Offline
ORD09191,2025-01-27,CUST1725,Customer_1725,Furniture,Chair,Chair,North,Punjab,Ludhiana,5,270019.23,0.15,227991.82,42027.41,UPI,Online
ORD09192,2025-09-21,CUST0671,Customer_0671,Sports,Tennis Racket,Tennis Racket,North,Delhi,New Delhi,3,167094.0,0.0,117936.13,49157.87,UPI,Online
ORD09193,2025-02-06,CUST0317,Customer_0317,Clothing,T-Shirt,T-Shirt,North,Haryana,Panipat,1,69293.65,0.0,51677.06,17616.59,Net Banking,Online
ORD09194,2025-08-26,CUST1472,Customer_1472,Furniture,Chair,Chair,West,Maharashtra,Mumbai,3,68341.15,0.1,61592.21,6748.94,Cash,Online
ORD09195,2025-04-30,CUST0317,Customer_0317,Furniture,Chair,Chair,North,Punjab,Amritsar,2,72046.1,0.0,56094.09,15952.01,Debit Card,Online
ORD09196,2025-12-10,CUST1982,Customer_1982,Electronics,Tablet,Tablet,West,Maharashtra,Nagpur,2,109357.68,0.15,108692.23,665.45,UPI,Online
ORD09197,2025-12-10,CUST0986,Customer_0986,Clothing,T-Shirt,T-Shirt,North,Rajasthan,Jodhpur,1,28322.42,0.15,25209.02,3113.4,Credit Card,Offline
ORD09198,2025-04-30,CUST1256,Customer_1256,Clothing,Shirt,Shirt,East,West Bengal,Kolkata,5,310886.43,0.2,247279.93,63606.5,Credit Card,Offline
ORD09199,2025-08-07,CUST0858,Customer_0858,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Jodhpur,5,100068.58,0.0,60363.75,39704.83,Cash,Online
ORD09200,2025-03-04,CUST1985,Customer_1985,Electronics,Headphones,Headphones,North,Delhi,Rohini,5,145609.17,0.1,130631.97,14977.2,Net Banking,Online
ORD09201,2025-08-25,CUST1747,Customer_1747,Clothing,Shirt,Shirt,North,Haryana,Gurugram,3,120349.34,0.05,84495.22,35854.12,Debit Card,Online
ORD09202,2025-09-26,CUST1951,Customer_1951,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,West,Gujarat,Ahmedabad,5,282414.29,0.15,276353.84,6060.45,Credit Card,Online
ORD09203,2025-12-20,CUST1867,Customer_1867,Clothing,Shoes,Shoes,North,Uttar Pradesh,Ghaziabad,3,182220.31,0.1,162373.96,19846.35,Credit Card,Online
ORD09204,2025-02-16,CUST1311,Customer_1311,Furniture,Desk,Desk,North,Haryana,Faridabad,3,94370.78,0.15,76155.83,18214.95,Debit Card,Online
ORD09205,2025-11-04,CUST1863,Customer_1863,Furniture,Sofa,Sofa,North,Rajasthan,Jaipur,2,63440.08,0.15,52132.59,11307.49,Cash,Online
ORD09206,2025-10-06,CUST0245,Customer_0245,Sports,Tennis Racket,Tennis Racket,North,Haryana,Gurugram,2,126323.47,0.1,93121.8,33201.67,UPI,Offline
ORD09207,2025-05-21,CUST0458,Customer_0458,Furniture,Table,Table,North,Rajasthan,Jodhpur,5,7669.34,0.15,6812.81,856.53,Credit Card,Online
ORD09208,2025-05-30,CUST0822,Customer_0822,Electronics,Laptop,Laptop,East,West Bengal,Durgapur,3,110775.75,0.1,77538.34,33237.41,UPI,Offline
ORD09209,2025-09-23,CUST1461,Customer_1461,Electronics,Laptop,Laptop,North,Punjab,Jalandhar,1,62149.0,0.2,52321.89,9827.11,Credit Card,Online
ORD09210,2025-02-25,CUST1077,Customer_1077,Furniture,Desk,Desk,North,Delhi,Dwarka,4,195476.24,0.15,165416.41,30059.83,Net Banking,Online
ORD09211,2025-11-07,CUST1889,Customer_1889,Electronics,Mobile,Mobile,West,Maharashtra,Pune,4,201976.17,0.0,162849.54,39126.63,Net Banking,Offline
ORD09212,2025-05-28,CUST1885,Customer_1885,Furniture,Bookshelf,Bookshelf,North,Delhi,New Delhi,4,6053.98,0.2,6198.07,-144.09,Cash,Online
ORD09213,2025-11-18,CUST1227,Customer_1227,Home & Kitchen,Cookware,Cookware,South,Tamil Nadu,Madurai,5,200756.09,0.15,145472.67,55283.42,Cash,Offline
ORD09214,2025-01-12,CUST1345,Customer_1345,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Faridabad,4,186205.17,0.1,153061.05,33144.12,UPI,Offline
ORD09215,2025-01-30,CUST1921,Customer_1921,Home & Kitchen,Lamp,Lamp,North,Haryana,Panipat,5,188088.35,0.1,156348.32,31740.03,Cash,Online
ORD09216,2025-01-18,CUST0830,Customer_0830,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Udaipur,2,40381.18,0.1,35902.15,4479.03,Debit Card,Online
ORD09217,2025-05-27,CUST0848,Customer_0848,Clothing,T-Shirt,T-Shirt,North,Delhi,New Delhi,3,203461.23,0.15,193797.07,9664.16,Cash,Online
ORD09218,2025-04-14,CUST0623,Customer_0623,Electronics,Mobile,Mobile,North,Punjab,Amritsar,1,47422.32,0.0,36308.36,11113.96,Debit Card,Offline
ORD09219,2025-03-29,CUST0752,Customer_0752,Sports,Tennis Racket,Tennis Racket,North,Uttar Pradesh,Noida,2,101624.83,0.05,80702.05,20922.78,Credit Card,Online
ORD09220,2025-03-18,CUST1982,Customer_1982,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Durgapur,4,126499.09,0.2,95035.36,31463.73,UPI,Offline
ORD09221,2025-09-26,CUST0200,Customer_0200,Furniture,Desk,Desk,North,Rajasthan,Jaipur,1,1491.48,0.15,1105.46,386.02,Net Banking,Offline
ORD09222,2025-05-06,CUST0600,Customer_0600,Clothing,Jacket,Jacket,West,Maharashtra,Pune,2,47080.22,0.1,43122.37,3957.85,Cash,Online
ORD09223,2025-12-25,CUST0222,Customer_0222,Sports,Football,Football,North,Delhi,New Delhi,4,4364.97,0.0,3297.59,1067.38,Debit Card,Online
ORD09224,2025-10-16,CUST1019,Customer_1019,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,East,West Bengal,Kolkata,4,262140.57,0.05,202608.01,59532.56,Net Banking,Online
ORD09225,2025-10-28,CUST0776,Customer_0776,Furniture,Sofa,Sofa,North,Uttar Pradesh,Ghaziabad,5,113000.88,0.1,81250.37,31750.51,UPI,Online
ORD09226,2025-05-10,CUST0408,Customer_0408,Furniture,Sofa,Sofa,South,Karnataka,Bengaluru,3,150929.87,0.0,98204.74,52725.13,Cash,Online
ORD09227,2025-08-30,CUST1311,Customer_1311,Furniture,Bookshelf,Bookshelf,West,Gujarat,Vadodara,1,58423.77,0.05,48243.29,10180.48,Net Banking,Offline
ORD09228,2025-08-15,CUST0295,Customer_0295,Clothing,Jacket,Jacket,North,Delhi,Dwarka,4,170341.74,0.1,134319.58,36022.16,Net Banking,Offline
ORD09229,2025-04-26,CUST0390,Customer_0390,Clothing,Shoes,Shoes,South,Tamil Nadu,Coimbatore,4,130835.37,0.15,97864.91,32970.46,Debit Card,Online
ORD09230,2025-03-28,CUST0109,Customer_0109,Electronics,Monitor,Monitor,South,Karnataka,Bengaluru,2,147957.83,0.05,102110.58,45847.25,UPI,Online
ORD09231,2025-09-06,CUST1707,Customer_1707,Clothing,Shirt,Shirt,West,Maharashtra,Nagpur,3,147862.08,0.15,130272.32,17589.76,UPI,Offline
ORD09232,2025-08-06,CUST1956,Customer_1956,Furniture,Desk,Desk,East,West Bengal,Kolkata,2,54168.66,0.15,48264.24,5904.42,Debit Card,Online
ORD09233,2025-06-25,CUST1037,Customer_1037,Clothing,Jacket,Jacket,South,Karnataka,Bengaluru,4,17094.99,0.0,13868.36,3226.63,Net Banking,Online
ORD09234,2025-04-22,CUST0632,Customer_0632,Electronics,Tablet,Tablet,North,Rajasthan,Jaipur,2,58727.4,0.05,39392.05,19335.35,Credit Card,Offline
ORD09235,2025-01-25,CUST0137,Customer_0137,Electronics,Headphones,Headphones,West,Maharashtra,Nagpur,1,55335.03,0.2,56045.15,-710.12,Net Banking,Offline
ORD09236,2025-04-07,CUST0660,Customer_0660,Furniture,Table,Table,North,Punjab,Ludhiana,5,57364.67,0.1,51326.5,6038.17,UPI,Offline
ORD09237,2025-02-20,CUST1633,Customer_1633,Furniture,Sofa,Sofa,South,Karnataka,Bengaluru,1,49780.13,0.2,41417.68,8362.45,Debit Card,Online
ORD09238,2025-02-12,CUST1217,Customer_1217,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Rajasthan,Jaipur,3,10764.35,0.15,9237.52,1526.83,Debit Card,Offline
ORD09239,2025-12-26,CUST1517,Customer_1517,Electronics,Mobile,Mobile,West,Gujarat,Vadodara,2,29293.27,0.1,25853.53,3439.74,Cash,Offline
ORD09240,2025-02-20,CUST1353,Customer_1353,Home & Kitchen,Dinner Set,Dinner Set,East,West Bengal,Durgapur,1,71571.35,0.1,62612.47,8958.88,Credit Card,Offline
ORD09241,2025-07-23,CUST0165,Customer_0165,Clothing,T-Shirt,T-Shirt,South,Tamil Nadu,Madurai,3,148187.48,0.1,128764.12,19423.36,Net Banking,Online
ORD09242,2025-08-31,CUST1628,Customer_1628,Sports,Yoga Mat,Yoga Mat,South,Tamil Nadu,Coimbatore,4,15195.61,0.0,11987.57,3208.04,Credit Card,Online
ORD09243,2025-02-23,CUST0915,Customer_0915,Furniture,Bookshelf,Bookshelf,South,Tamil Nadu,Chennai,5,185698.73,0.1,171609.36,14089.37,UPI,Offline
ORD09244,2025-10-11,CUST0001,Customer_0001,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Udaipur,5,242603.76,0.15,221298.08,21305.68,UPI,Online
ORD09245,2025-03-20,CUST1748,Customer_1748,Home & Kitchen,Dinner Set,Dinner Set,North,Punjab,Ludhiana,3,61742.9,0.15,48720.57,13022.33,Cash,Offline
ORD09246,2025-03-16,CUST0814,Customer_0814,Sports,Cricket Bat,Cricket Bat,East,West Bengal,Durgapur,3,101917.18,0.2,77084.8,24832.38,Debit Card,Online
ORD09247,2025-12-09,CUST0228,Customer_0228,Clothing,Jeans,Jeans,West,Maharashtra,Nagpur,5,373275.28,0.0,236563.08,136712.2,Net Banking,Offline
ORD09248,2025-05-16,CUST0692,Customer_0692,Electronics,Monitor,Monitor,North,Uttar Pradesh,Ghaziabad,2,2694.15,0.0,2055.16,638.99,Credit Card,Online
ORD09249,2025-09-27,CUST1703,Customer_1703,Clothing,Shirt,Shirt,East,West Bengal,Durgapur,3,99206.04,0.2,78795.97,20410.07,Cash,Offline
ORD09250,2025-08-12,CUST1256,Customer_1256,Electronics,Mobile,Mobile,South,Karnataka,Mysore,2,75823.87,0.05,57406.51,18417.36,Debit Card,Offline
ORD09251,2025-10-10,CUST0948,Customer_0948,Clothing,T-Shirt,T-Shirt,North,Haryana,Gurugram,5,133928.0,0.2,104954.69,28973.31,Debit Card,Offline
ORD09252,2025-11-04,CUST0123,Customer_0123,Sports,Tennis Racket,Tennis Racket,South,Karnataka,Mangalore,1,9068.8,0.1,6430.52,2638.28,Debit Card,Offline
ORD09253,2025-08-08,CUST0729,Customer_0729,Clothing,T-Shirt,T-Shirt,South,Tamil Nadu,Madurai,2,120155.54,0.05,84381.52,35774.02,Debit Card,Online
ORD09254,2025-11-03,CUST0376,Customer_0376,Clothing,T-Shirt,T-Shirt,North,Rajasthan,Udaipur,5,74749.56,0.0,51025.04,23724.52,UPI,Offline
ORD09255,2025-12-05,CUST1637,Customer_1637,Clothing,Jacket,Jacket,North,Haryana,Gurugram,3,175405.53,0.05,141772.9,33632.63,Credit Card,Online
ORD09256,2025-10-05,CUST1330,Customer_1330,Electronics,Laptop,Laptop,South,Tamil Nadu,Chennai,1,68868.48,0.1,64417.78,4450.7,Net Banking,Offline
ORD09257,2025-05-09,CUST1057,Customer_1057,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Uttar Pradesh,Noida,1,44965.63,0.15,44308.58,657.05,Cash,Online
ORD09258,2025-05-29,CUST0289,Customer_0289,Home & Kitchen,Dinner Set,Dinner Set,North,Rajasthan,Jodhpur,3,55449.34,0.05,35928.8,19520.54,UPI,Online
ORD09259,2025-07-28,CUST0428,Customer_0428,Furniture,Sofa,Sofa,North,Haryana,Gurugram,3,201987.36,0.1,188330.39,13656.97,Cash,Offline
ORD09260,2025-11-02,CUST0204,Customer_0204,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Udaipur,1,67079.18,0.1,60129.78,6949.4,Debit Card,Offline
ORD09261,2025-09-12,CUST0313,Customer_0313,Electronics,Mobile,Mobile,North,Punjab,Ludhiana,1,34529.79,0.05,26420.43,8109.36,Debit Card,Online
ORD09262,2025-11-23,CUST1369,Customer_1369,Home & Kitchen,Lamp,Lamp,South,Karnataka,Bengaluru,5,106725.42,0.15,94970.63,11754.79,Net Banking,Offline
ORD09263,2025-06-12,CUST0963,Customer_0963,Sports,Cricket Bat,Cricket Bat,East,West Bengal,Kolkata,1,72951.37,0.05,51782.53,21168.84,Debit Card,Offline
ORD09264,2025-06-23,CUST0002,Customer_0002,Home & Kitchen,Lamp,Lamp,North,Rajasthan,Jodhpur,5,24920.07,0.2,23292.16,1627.91,Net Banking,Online
ORD09265,2025-05-21,CUST1214,Customer_1214,Sports,Running Shoes,Running Shoes,South,Tamil Nadu,Coimbatore,5,165089.09,0.0,124476.68,40612.41,UPI,Online
ORD09266,2025-02-04,CUST1093,Customer_1093,Electronics,Monitor,Monitor,West,Gujarat,Vadodara,5,169781.82,0.15,145596.75,24185.07,Net Banking,Online
ORD09267,2025-02-12,CUST0709,Customer_0709,Sports,Football,Football,South,Karnataka,Mangalore,1,44719.3,0.2,38746.96,5972.34,Net Banking,Online
ORD09268,2025-03-05,CUST1248,Customer_1248,Home & Kitchen,Dinner Set,Dinner Set,North,Punjab,Amritsar,3,16228.04,0.2,15008.76,1219.28,Credit Card,Online
ORD09269,2025-04-01,CUST0056,Customer_0056,Electronics,Laptop,Laptop,North,Rajasthan,Jaipur,5,151806.08,0.2,145741.66,6064.42,Debit Card,Online
ORD09270,2025-10-19,CUST0977,Customer_0977,Home & Kitchen,Cookware,Cookware,North,Rajasthan,Jaipur,3,154557.39,0.1,138675.65,15881.74,Net Banking,Online
ORD09271,2025-06-11,CUST1543,Customer_1543,Furniture,Sofa,Sofa,North,Punjab,Jalandhar,1,35652.47,0.0,28227.39,7425.08,Credit Card,Online
ORD09272,2025-02-14,CUST0723,Customer_0723,Electronics,Laptop,Laptop,South,Karnataka,Bengaluru,3,47034.78,0.05,32674.78,14360.0,Debit Card,Online
ORD09273,2025-01-22,CUST1313,Customer_1313,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,West,Maharashtra,Nagpur,1,57746.24,0.2,49245.37,8500.87,Debit Card,Online
ORD09274,2025-03-11,CUST0605,Customer_0605,Clothing,Jacket,Jacket,North,Rajasthan,Udaipur,5,194527.64,0.2,162814.48,31713.16,UPI,Offline
ORD09275,2025-11-27,CUST1685,Customer_1685,Sports,Yoga Mat,Yoga Mat,West,Maharashtra,Nagpur,1,842.56,0.15,743.55,99.01,Cash,Online
ORD09276,2025-04-05,CUST1113,Customer_1113,Furniture,Table,Table,South,Karnataka,Bengaluru,3,82992.93,0.05,73765.83,9227.1,UPI,Offline
ORD09277,2025-03-30,CUST1023,Customer_1023,Home & Kitchen,Lamp,Lamp,North,Punjab,Amritsar,3,225155.15,0.05,173611.49,51543.66,Debit Card,Offline
ORD09278,2025-02-01,CUST1421,Customer_1421,Furniture,Bookshelf,Bookshelf,South,Karnataka,Mangalore,1,48823.41,0.15,34949.91,13873.5,Net Banking,Online
ORD09279,2025-07-20,CUST1988,Customer_1988,Sports,Football,Football,North,Punjab,Amritsar,1,44475.16,0.15,33435.66,11039.5,Cash,Offline
ORD09280,2025-10-18,CUST0026,Customer_0026,Electronics,Headphones,Headphones,South,Tamil Nadu,Madurai,3,52760.29,0.2,55106.96,-2346.67,UPI,Offline
ORD09281,2025-12-05,CUST0310,Customer_0310,Sports,Tennis Racket,Tennis Racket,North,Uttar Pradesh,Ghaziabad,4,62446.3,0.1,57303.46,5142.84,Debit Card,Offline
ORD09282,2025-11-30,CUST0030,Customer_0030,Sports,Cricket Bat,Cricket Bat,West,Maharashtra,Pune,5,84541.4,0.0,64068.85,20472.55,Cash,Online
ORD09283,2025-09-27,CUST1385,Customer_1385,Home & Kitchen,Dinner Set,Dinner Set,West,Gujarat,Vadodara,3,55794.95,0.1,48754.16,7040.79,Net Banking,Online
ORD09284,2025-03-16,CUST1167,Customer_1167,Clothing,Shoes,Shoes,North,Uttar Pradesh,Noida,2,62419.63,0.05,48583.77,13835.86,Cash,Online
ORD09285,2025-02-15,CUST0125,Customer_0125,Home & Kitchen,Vacuum Cleaner,Vacuum Cleaner,North,Haryana,Panipat,4,259855.27,0.0,157309.62,102545.65,Net Banking,Online
ORD09286,2025-11-27,CUST1884,Customer_1884,Furniture,Bookshelf,Bookshelf,North,Punjab,Jalandhar,2,137571.72,0.05,112321.32,25250.4,Credit Card,Offline
ORD09287,2025-07-11,CUST1471,Customer_1471,Sports,Tennis Racket,Tennis Racket,North,Rajasthan,Udaipur,2,41687.22,0.05,34346.73,7340.49,Cash,Online
ORD09288,2025-02-11,CUST1028,Customer_1028,Home & Kitchen,Lamp,Lamp,North,Delhi,Dwarka,3,103675.52,0.2,81676.15,21999.37,Net Banking,Online
ORD09289,2025-05-20,CUST0456,Customer_0456,Electronics,Headphones,Headphones,North,Uttar Pradesh,Ghaziabad,1,58360.38,0.05,38122.4,20237.98,Net Banking,Online
ORD09290,2025-05-05,CUST0258,Customer_0258,Electronics,Tablet,Tablet,North,Rajasthan,Jaipur,2,143442.36,0.05,97238.15,46204.21,Cash,Offline
ORD09291,2025-08-18,CUST0723,Customer_0723,Home & Kitchen,Lamp,Lamp,South,Karnataka,Mangalore,1,16920.32,0.15,16765.14,155.18,UPI,Offline
ORD09292,2025-11-24,CUST0803,Customer_0803,Sports,Yoga Mat,Yoga Mat,South,Karnataka,Mangalore,1,30405.78,0.1,22019.58,8386.2,Net Banking,Online
ORD09293,2025-12-29,CUST1990,Customer_1990,Sports,Tennis Racket,Tennis Racket,North,Rajasthan,Jaipur,1,63196.51,0.0,45037.39,18159.12,UPI,Online
ORD09294,2025-09-27,CUST1792,Customer_1792,Home & Kitchen,Mixer,Mixer,South,Karnataka,Mysore,1,16256.52,0.15,13025.96,3230.56,UPI,Offline
ORD09295,2025-07-26,CUST1808,Customer_1808,Sports,Tennis Racket,Tennis Racket,North,Uttar Pradesh,Ghaziabad,4,90787.52,0.1,66954.16,23833.36,Cash,Online
ORD09296,2025-06-27,CUST1736,Customer_1736,Home & Kitchen,Lamp,Lamp,North,Delhi,Dwarka,4,8555.64,0.2,7840.05,715.59,Credit Card,Offline
ORD09297,2025-05-07,CUST0812,Customer_0812,Clothing,Shirt,Shirt,North,Punjab,Jalandhar,3,92056.59,0.15,77479.02,14577.57,Cash,Offline
ORD09298,2025-06-25,CUST1873,Customer_1873,Electronics,Tablet,Tablet,North,Rajasthan,Udaipur,2,113343.88,0.05,78478.17,34865.71,Net Banking,Online
ORD09299,2025-12-13,CUST1287,Customer_1287,Electronics,Tablet,Tablet,East,West Bengal,Durgapur,5,379859.74,0.05,267021.5,112838.24,Cash,Online
ORD09300,2025-11-09,CUST1688,Customer_1688,Clothing,T-Shirt,T-Shirt,West,Maharashtra,Nagpur,1,33712.31,0.05,22159.46,11552.85,Cash,Online
ORD09301,2025-04-26,CUST1590,Customer_1590,Furniture,Chair,Chair,West,Maharashtra,Pune,5,13641.91,0.15,10556.45,3085.46,Debit Card,Offline
ORD09302,2025-10-11,CUST0689,Customer_0689,Home & Kitchen,Lamp,Lamp,North,Uttar Pradesh,Lucknow,4,186472.99,0.2,182756.4,3716.59,Debit Card,Offline
ORD09303,2025-11-02,CUST1181,Customer_1181,Clothing,Jacket,Jacket,East,West Bengal,Kolkata,2,11034.32,0.05,7319.01,3715.31,Credit Card,Online
ORD09304,2025-10-14,CUST1571,Customer_1571,Electronics,Tablet,Tablet,South,Karnataka,Mysore,2,95838.0,0.2,93729.49,2108.51,Cash,Online
ORD09305,2025-06-24,CUST1909,Customer_1909,Furniture,Bookshelf,Bookshelf,North,Delhi,New Delhi,2,28466.29,0.1,26830.1,1636.19,Credit Card,Online
ORD09306,2025-12-30,CUST1022,Customer_1022,Sports,Running Shoes,Running Shoes,North,Uttar Pradesh,Lucknow,2,42248.89,0.05,26770.19,15478.7,UPI,Offline
ORD09307,2025-02-08,CUST1339,Customer_1339,Clothing,Jacket,Jacket,West,Gujarat,Ahmedabad,4,116839.52,0.0,88325.64,28513.88,Cash,Offline
ORD09308,2025-07-26,CUST0899,Customer_0899,Clothing,Jacket,Jacket,West,Maharashtra,Pune,4,37139.84,0.05,29670.82,7469.02,Credit Card,Offline
ORD09309,2025-01-02,CUST0428,Customer_0428,Sports,Cricket Bat,Cricket Bat,South,Tamil Nadu,Chennai,2,48860.77,0.15,37455.47,11405.3,Net Banking,Offline
ORD09310,2025-08-12,CUST1667,Customer_1667,Furniture,Sofa,Sofa,North,Uttar Pradesh,Noida,5,246633.39,0.15,201679.67,44953.72,Cash,Offline
ORD09311,2025-01-26,CUST0299,Customer_0299,Sports,Running Shoes,Running Shoes,West,Gujarat,Surat,3,90878.4,0.1,64187.6,26690.8,Cash,Offline
ORD09312,2025-07-19,CUST1320,Customer_1320,Sports,Football,Football,West,Maharashtra,Mumbai,2,71385.85,0.0,46872.84,24513.01,Credit Card,Offline
